name_y,resumen_reseñas,avg_rating,latitude_x,longitude_x,address
THE RITERO BURGER 🍔,"This is by far one of the best places to get real Venezuelan food, I highly recommend this place.",4.8,25.8255832,-80.3175062,"THE RITERO BURGER 🍔, 5711 NW 74Th Avenue - parking Doral, Miami, FL 33166"
Rancho Algibe,"I really enjoyed going to this restaurant. It's like dining with your ""Abuelita"" From the music to the food.",4.8,25.8555717,-80.306333,"Rancho Algibe, 1197 W 37th St, Hialeah, FL 33012"
Mi Pizza Piu- Miami,See this food truck when driving by and last night. As you eat it the flavor gets better and now I want to have it again.,4.7,25.8257262,-80.3173936,"Mi Pizza Piu- Miami, 5731 NW 74th Ave, Miami, FL 33166"
Subway,The food was good! The employees were trying their best they were just under staffed.,4.0,25.8274598,-80.3707029,"Subway, 10737 NW 58th St #C-3, Miami, FL 33178"
Subway,It’s 8:10 pm right now and they are closed. I see 2 workers inside in the kitchen they are ignoring us.,3.8,25.8393031,-80.37121359999999,"Subway, 10728 NW 74th St Unit #5, Miami, FL 33185"
Perfect Fit Cuisine,"Even though I showed up ALMOST at closing time, ALL of the staff was SO nice and so helpful! I can't get over how much food we got at such an affordable price AND healthy!",4.8,25.8912335,-80.32705059999999,"Perfect Fit Cuisine, 2150 W 76th St, Hialeah, FL 33016"
Jersey Mike's Subs,I eat the Philly chicken sub which is one of their healthier subs. I get it with half quantity of cheese to make it leaner.,4.8,25.82726,-80.37129999999999,"Jersey Mike's Subs, 10737 NW 58th St, Doral, FL 33178"
Sal y Pimienta,Meet n greet...awesome Lots of girls to serve you Great service,3.8999999999999995,25.8882566,-80.3668015,"Sal y Pimienta, 12535 W Okeechobee Rd, Hialeah Gardens, FL 33018"
Super Smoothie,Finally! A healthy place to eat great food.,4.3,25.8120467,-80.3660307,"Super Smoothie, 10419 NW 41st St, Doral, FL 33178"
Los Verdes Doral,This restaurant has a good variety of food. All the food items we had were very full of flavor.,3.9,25.812829,-80.368866,"Los Verdes Doral, 4243 NW 107th Ave, Doral, FL 33178, United States"
Mojitos Calle 8,"Just when I thought I had tasted all Cuban dishes around Miami, I checked out Mojitos and let me tell you anybody who is a foodie needs to come here and enjoy. Nice classics, with beef, pork and shrimp in patacones, or perhaps a nice mahi-mahi.",4.2,25.761918,-80.326076,"Mojitos Calle 8, 8000 SW 8th St, Miami, FL 33144, United States"
China China,Alright service,4.2,25.7876822,-80.3652886,"China China, 1455 NW 107th Ave # 466, Doral, FL 33172"
Chao Cajun,Very delicious and price point is very good !,4.0,25.7874608,-80.3652498,"Chao Cajun, 1455 NW 107th Ave # 488, Doral, FL 33172"
BJ's Restaurant & Brewhouse,"The restaurant has a great atmosphere , all employees in general are very helpful. In general all food was delicious.",4.2,25.7865087,-80.3682455,"BJ's Restaurant & Brewhouse, 1401 NW 107th Ave, Doral, FL 33172, United States"
Runway Grille & Deli Restaurant,"Best food, best prices with the best service.",4.4,25.777707,-80.3706916,"Runway Grille & Deli Restaurant, 790 NW 107th Ave # 100, Miami, FL 33172"
Panda Express,"Only outside eating with this high temperatures when there is no more covid restrictions here , this is dumb having clients eat outside and come in Timorese",3.1,25.7913209,-80.38703799999999,"Panda Express, 1850 NW 117th Pl Unit 301, Miami, FL 33182"
Sabor Cubano Cafeteria,They have the the awesome cuban menu. The staff is friendly.,4.7,25.7603814,-80.4050634,"Sabor Cubano Cafeteria, 12848 SW 8th St, Miami, FL 33184"
McDonald's,"If they don't have an item in the restaurant they WILL NOT give you a refund. The ""area supervisor"" doesn't care either.",3.6999999999999997,25.7604502,-80.4320736,"McDonald's, 14670 SW 8th St, Miami, FL 33184, United States"
Subway,Fire that place make fresh bread cookies and the subare like wow,4.5,25.747896,-80.3862666,"Subway, 11865 SW 26th St Unit J8, Miami, FL 33175"
Delicias Pizzeria Cubana,Really good pizza. Guava is my favorite.,4.7,25.767896,-80.3816633,"Delicias Pizzeria Cubana, 11400 W Flagler St #105, Miami, FL 33174"
Rincon Caribeno,I sang karaoke  there people  love it,4.0,25.7680212,-80.3762636,"Rincon Caribeno, 11180 W Flagler St, Miami, FL 33174"
Taco Bus Miami,"The staff was extremely friendly, and they were also offering online orders which I highly recommend if you are looking to make this a really quick stop. The chicken was perfectly seasoned and the burrito held itself extremely well keeping all of its ingredients intact.",4.1,25.7605938,-80.4093141,"Taco Bus Miami, 13190 SW 8th St, Miami, FL 33184"
Masayita Minimarket Corporation,"A great selection of typical Nicaraguan food stuff, including cheese, sour milk, and menu for lunch or dinner. All offerings are authentic Nicaraguan style and though the prices are a bit high, they are not unreasonable.",4.4,25.7675993,-80.37453339999999,"Masayita Minimarket Corporation, 10930 W Flagler St # 304, Miami, FL 33174"
Diced,"For relatively healthy food, this was very good...and the service was excellent...the girls working there were very friendly which is rare in today's environment.",4.8,25.7609349,-80.3675614,"Diced, 10600 SW 8th St, Miami, FL 33174"
Burger King,To the guy working in the drive through on 6.19.19 at 8:20 PM you are so rude! Came up to the window with cell phone in hand texting not even looking where he was lunging the order through the window.,3.0,25.756429,-80.37265049999999,"Burger King, 11200 SW 8th St, Miami, FL 33199"
Little Caesars Pizza,"The pizza is good, I mean for the price you really can’t beat it. However, the staff needs some work.",3.4,25.754667,-80.367676,"Little Caesars Pizza, 1551 SW 107th Ave, Miami, FL 33174, United States"
Almazar,I can honestly say this is my favorite restaurant in all of FIU. The food is delicious amd the staff is very friendly and helpful.,4.2,25.7561826,-80.3727277,"Almazar, 1665 SW 107th Ave, Miami, FL 33165"
BurBowl,Used to like this place before Covid. I was a frequent delivery custumer but last week I went to dine in and the cashier and chef didn't wear the mask the whole time.,4.7,25.7528069,-80.3671306,"BurBowl, 1673 SW 107th Ave, Miami, FL 33165"
El Toro Loco Churrascaria Bird Road Food Truck,They look like they've been sitting there since the morning. This isn't the first time.,4.4,25.7324012,-80.37873689999999,"El Toro Loco Churrascaria Bird Road Food Truck, parking Lot, 11381 SW 40th St Food truck located beside Chase bank in the, Miami, FL 33165"
McDonald's,"Clean restaurant, friendly staff, hot food, and very important... clean bathroom! The tables were wiped clean and chairs in their places.",4.1,25.7289571,-80.4313871,"McDonald's, 14699 SW 42nd St, Miami, FL 33175"
Finka Table & Tap,"Loved the ambiance! Servers were well versed on menu items, very cordial and humorous!",4.5,25.7426205,-80.43182949999999,"Finka Table & Tap, 14690 SW 26th St, Miami, FL 33175, United States"
Amelia's 1931,"Very limited menu that is very pricy. The food was good although I did notice it was not fresh as I sat right in front of the kitchen and saw everything, for instance the bao buns were microwaved which was really disappointing considering the price.",4.5,25.7438482,-80.4154844,"Amelia's 1931, 13601 SW 26th St, Miami, FL 33175"
Smoothie King,Greatest smoothie spot in Miami. Ownership is giving opportunities to these young adults who are fast as heck!,4.4,25.76056,-80.42536,"Smoothie King, 14200 SW 8th St Unit 102, Miami, FL 33184"
Pho Taste,"Let’s start off by saying THIS IS AUTHENTIC! I’ve been to a few Vietnamese restaurants in south Miami, Orlando, LA and so far this place has IT when it comes to their Vietnamese Crepe!!!",4.6,25.7297035,-80.40035859999999,"Pho Taste, 12735 SW 42nd St Unit 12-13, Miami, FL 33175"
Jin Jin,Amazing food I recommend this family owned restaurant is so clean and the food is so good its  fresh and good prices family packs are huge and good variety i love this place,4.2,25.7150196,-80.4478875,"Jin Jin, 15705 SW 56th St, Miami, FL 33185"
Canton Star,"My family has been coming here for over 20 years and the food has ALWAYS been excellent! In all that time, we have never had a negative experience in any way.",4.0,25.6974276,-80.4473835,"Canton Star, 15718 SW 72nd St, Miami, FL 33193"
Andy's Pizzeria,"The best pizza in Miami! It needs no words to prove it, you have to try!",4.6,25.7005004,-80.44767,"Andy's Pizzeria, 15725 SW 72nd St #158, Miami, FL 33193"
McDonald's,I feel that this McDonald's needs to have Corporate come and see why they are so slow in making orders and giving them out fast and correct. Cause there has been lots of time I have gone there and my order is not right or they give m3 somebody else's order.,3.9,25.6847692,-80.44663129999999,"McDonald's, 15715 SW 88th St, Miami, FL 33193"
Fuddruckers,"Excellent food, nice place",4.6,25.683802,-80.444188,"Fuddruckers, 15400 N Kendall Dr, Miami, FL 33196, United States"
Rinconcito Paisa,"For the most part as usual, it was great. Except this time a very watery mushroom sauce didn't do the trick to be the expected chicken dish so much recommended.",4.1,25.6978304,-80.4381179,"Rinconcito Paisa, 7221 SW 152nd Ave, Miami, FL 33193"
Burger King,All the good workers are gone. This ultimately lowered the quality of service here.,3.7000000000000006,25.6855766,-80.4226604,"Burger King, 14095 N Kendall Dr, Miami, FL 33186, United States"
Mike's Pizza of Kendall,"The food is delicious and the staff is excellent! My husband and I arrived late, thinking they were open later (our mistake), but they kindly took us in and seated us right away.",4.5,25.6876667,-80.41695829999999,"Mike's Pizza of Kendall, 13712 SW 84th St, Miami, FL 33183, United States"
Papa John's Pizza,This is the Papa John's to go to if you are in the area! I've ordered several times at this location and they are always on point.,4.2,25.6843844,-80.4176854,"Papa John's Pizza, 13716 SW 88th St, Miami, FL 33186, United States"
Marino's Pizza - Pasta,"Been a Marinos customer sine 1995, would love to eat here everyday. Pizzas are fabulous, pasta even better and for a quick bit the subs are delicious.",4.5,25.6859278,-80.4195481,"Marino's Pizza - Pasta, 13821 SW 88th St, Miami, FL 33186, United States"
Sabor Venezolano Kendall,The best breakfast in Kendall. Excellent food for excellent prices combined with superb service.,4.4,25.6842857,-80.41848639999999,"Sabor Venezolano Kendall, 13762 SW 88th St, Miami, FL 33186"
Con Sabor A Cafe,Went in at 9:15AM They do not offer any dine in service and refused to let me use their bathroom as well. Doesn’t seem to be any reason to go there.,4.4,25.6786137,-80.417304,"Con Sabor A Cafe, 9558 SW 137th Ave, Miami, FL 33186"
Fit4u Healthy Food & More,"I just found my new favorite burger spot! The food was delicious, the staff was extremely friendly and humble, and the prices were very comfortable.",4.8,25.7060295,-80.4207296,"Fit4u Healthy Food & More, 13925 SW 66th St, Miami, FL 33183"
Asian Spices,"Okay store, but should probably change the name. People might get confused and think it's an oriental market.",4.0,25.7062426,-80.4207007,"Asian Spices, 13913 SW 66th St, Miami, FL 33183"
Carvel,Excellent customer service and closes much later than most Carvels in Kendall. The bossman always has a great attitude!,4.7,25.7129735,-80.4321164,"Carvel, 14740 SW 56th St, Miami, FL 33185"
McDonald's,"I received me food, opened the sandwich and noticed they gave me the wrong one. They took it back and the ""manager"" returned it to the food warmer to give to someone else.",4.1,25.7141067,-80.4159985,"McDonald's, 13702 SW 56th St, Miami, FL 33175"
Smoothie King,"Chocolate banana acai vegan smoothie 😍 it taste just like a chocolate protein bar. The staff member who took my order, a young lady, was such a delight and helped me choose my shake",4.2,25.701363,-80.36641999999999,"Smoothie King, 10701 SW 72nd St, Miami, FL 33173"
Ali's Sweet Treats,Yesterday was my daughter bday I order 6 cupcakes and 6 cookies and cake of paw patrol. Everything is by email with in my opinion is impossible make orders and made possible understand what really someone wants.,4.3,25.7023655,-80.3828941,"Ali's Sweet Treats, 7094 SW 117th Ave, Miami, FL 33183, United States"
Pisco Y Nazca Ceviche Gastrobar,"I had walked by and asked if reservations were required she informed Yes, and the place was absolutely full. as this was our very first time and not familiar with the menu, she was definitely familiar and steered us in the right direction.",4.5,25.6892341,-80.38604219999999,"Pisco Y Nazca Ceviche Gastrobar, 8405 Mills Dr Suite 206, Miami, FL 33183, United States"
Subway,"Made Fresh- Great Taste, Great Value",3.4,25.6898643,-80.38809619999999,"Subway, 8352 Mills Dr, Miami, FL 33183"
Chuck E. Cheese,"Extremely happy with my experience! The server was amazing, very attentive and helpful.",4.4,25.687653,-80.3923317,"Chuck E. Cheese, 8701 SW 124th Ave, Miami, FL 33183, United States"
American Karate Institute,"I am coming back after 4 years of reviewing to say that this place has taught me values I have since taken for granted until I had realised how often I used them in my day to day life. Knowing how to fight is excellent, but learning core values such as integrity, hard work, and devotion are priceless.",4.8,25.664929,-80.406002,"American Karate Institute, 12981 SW 112th St, Miami, FL 33186"
Isla Del Encanto,I love this place. It is hard to find authentic Puerto Rican food and this is legit .,4.5,25.6563489,-80.401299,"Isla Del Encanto, 12100 SW 127th Ave, Miami, FL 33186"
Bonefish Grill,It's pretty good but (a little) pricey. Had some weird interaction with a waiter where when I asked for the check they told me to wait and think about desert...,4.5,25.6555459,-80.39643889999999,"Bonefish Grill, 12520 SW 120th St, Miami, FL 33186, United States"
Smoothie Spot Crossings,You can taste the freshness of the ingredients The restaurant is located next to Dunkin’ Donuts on 120st in a small plaza that If you’re driving too fast you will pass the entrance.,3.7,25.6562844,-80.4052002,"Smoothie Spot Crossings, 12932 SW 120th St, Miami, FL 33186"
KIMBOP,I was so happy to find great Korean food in Miami and so lucky that it is so close to my house! I really enjoyed the couple platter and the bonus Korean dessert.,4.9,25.6338138,-80.4193572,"KIMBOP, 14395 SW 139th Ct Unit 106, Miami, FL 33186"
Lazeez Cuisine,"Super Excellence Food, the boss is the chief, first time come here, when I arrived here, I saw no people in the restaurant ( I come at 19:30), I am a little bit scary, but I try, because I read the other people comment, when I ate my food in there, I saw a lot of people to order take away, Until I finished my food, I tell you I am highly recommend this restaurant. ( You can see the photo.)",4.5,25.7061839,-80.4208087,"Lazeez Cuisine, 13919 SW 66th St, Miami, FL 33183"
El Ventorrillo Bistro,"On a busy day like mother's day there were only two waiters, no hostess. Food took forever, lacked flavor, and was overcooked.",4.9,25.7229284,-80.4193043,"El Ventorrillo Bistro, 13920 SW 47th St Suit 103, Miami, FL 33175"
Snapper Creek Service Plaza,"We always stop here on our road trips heading south. They have a gas station with a small store with snacks, coffee and drinks.",4.2,25.6618608,-80.3870614,"Snapper Creek Service Plaza, Miami, FL 33186"
Pao Pao Fast Food,"Wow is what I said every time I took a bite of something. Everything was fresh, full of flavor and just overall fantastic.",4.7,25.6558081,-80.407719,"Pao Pao Fast Food, 12039 SW 132nd Ct UNIT 11, Miami, FL 33186"
